crank_angle_deg,cycle_time_s,cantera_pressure_pa_abs_min,cantera_pressure_pa_abs_max,wiebe_pressure_pa_abs_min,wiebe_pressure_pa_abs_max,cross_model_pressure_pa_abs_min,cross_model_pressure_pa_abs_max,cantera_pressure_gauge_pa_min,cantera_pressure_gauge_pa_max,wiebe_pressure_gauge_pa_min,wiebe_pressure_gauge_pa_max,cross_model_pressure_gauge_pa_min,cross_model_pressure_gauge_pa_max,cantera_temperature_k_min,cantera_temperature_k_max,wiebe_temperature_k_min,wiebe_temperature_k_max,cross_model_temperature_k_min,cross_model_temperature_k_max,cantera_h_gas_w_m2_k_min,cantera_h_gas_w_m2_k_max,wiebe_h_gas_w_m2_k_min,wiebe_h_gas_w_m2_k_max,cross_model_h_gas_w_m2_k_min,cross_model_h_gas_w_m2_k_max,cantera_wall_heat_flux_w_m2_min,cantera_wall_heat_flux_w_m2_max,wiebe_wall_heat_flux_w_m2_min,wiebe_wall_heat_flux_w_m2_max,cross_model_wall_heat_flux_w_m2_min,cross_model_wall_heat_flux_w_m2_max
185,0.003425925926,258186.683773,280224.180746,258667.069657,280234.512799,258186.683773,280234.512799,156861.683773,178899.180746,157342.069657,178909.512799,156861.683773,178909.512799,380.764305955,395.187725158,383.987145938,401.137168952,380.764305955,401.137168952,436.389374453,474.902142972,433.696876548,472.640053093,433.696876548,474.902142972,-44735.1564128,-34832.7900768,-43016.3201763,-32045.7359199,-44735.1564128,-32045.7359199
186,0.003444444444,259073.556497,280810.199723,259547.980958,280819.014979,259073.556497,280819.014979,157748.556497,179485.199723,158222.980958,179494.014979,157748.556497,179494.014979,380.95156467,395.429053415,384.170900658,401.365170627,380.95156467,401.365170627,437.446682437,475.573202651,434.750461918,473.310032533,434.750461918,475.573202651,-44709.4664599,-34811.8894053,-42990.3239646,-32024.9671787,-44709.4664599,-32024.9671787
187,0.003462962963,259961.093631,281393.300261,260429.74289,281400.631877,259961.093631,281400.631877,158636.093631,180068.300261,159104.74289,180075.631877,158636.093631,180075.631877,381.144479658,395.678147419,384.36077043,401.601615222,381.144479658,401.601615222,438.498966038,476.23598699,435.798744381,473.972394907,435.798744381,476.23598699,-44680.1389933,-34786.7461287,-42960.4927117,-31999.6218674,-44680.1389933,-31999.6218674
188,0.003481481481,260850.519281,281973.229388,261313.576321,281979.107596,260850.519281,281979.107596,159525.519281,180648.229388,159988.576321,180654.107596,159525.519281,180654.107596,381.343087768,395.935881681,384.556789261,401.846791227,381.343087768,401.846791227,439.547669699,476.890142952,436.843167294,474.626889403,436.843167294,476.890142952,-44647.1283092,-34757.3166581,-42926.7797809,-31969.6571882,-44647.1283092,-31969.6571882
189,0.0035,261743.069924,282548.919584,262200.714306,282553.371091,261743.069924,282553.371091,160418.069924,181223.919584,160875.714306,181228.371091,160418.069924,181228.371091,381.547275874,396.20175562,384.75884472,402.100990011,381.547275874,402.100990011,440.594245606,477.534328506,437.885181137,475.272364048,437.885181137,477.534328506,-44610.3781392,-34723.5544473,-42889.1272045,-31935.0271727,-44610.3781392,-31935.0271727
190,0.003518518519,262639.995401,283117.684884,263092.403072,283120.730766,262639.995401,283120.730766,161314.995401,181792.684884,161767.403072,181795.730766,161314.995401,181795.730766,381.756637931,396.476089286,384.966536291,402.364506036,381.756637931,402.364506036,441.640154684,478.165241083,438.926244471,475.905907233,438.926244471,478.165241083,-44569.8138961,-34685.4098257,-42847.4572281,-31895.6825165,-44569.8138961,-31895.6825165
191,0.003537037037,263542.559895,283672.597949,263989.902979,283674.24314,263542.559895,283674.24314,162217.559895,182347.597949,162664.902979,182349.24314,162217.559895,182349.24314,381.970021084,396.759205209,385.178718948,402.637637037,381.970021084,402.637637037,442.686867544,478.774446263,439.967824871,476.520092534,439.967824871,478.774446263,-44525.3181384,-34642.8298266,-42801.6451583,-31851.570409,-44525.3181384,-31851.570409
192,0.003555555556,264452.042884,284175.850883,264894.489451,284175.637195,264452.042884,284175.850883,163127.042884,182850.850883,163569.489451,182850.637195,163127.042884,182850.850883,382.178147203,397.05142861,385.385773983,402.920684191,382.178147203,402.920684191,443.73586537,479.316149457,441.011399785,477.070351641,441.011399785,479.316149457,-44477.3803425,-34595.7580088,-42752.2903183,-31802.6343557,-44477.3803425,-31802.6343557
193,0.003574074074,265369.740045,284591.271476,265807.453852,284589.60538,265369.740045,284591.271476,164044.740045,183266.271476,164482.453852,183264.60538,164044.740045,183266.271476,382.363180291,397.353087591,385.570206723,403.213952252,382.363180291,403.213952252,444.788640736,479.758439944,442.058457308,477.529359931,442.058457308,479.758439944,-44431.6210206,-34544.1342708,-42705.3519422,-31748.8139933,-44431.6210206,-31748.8139933
194,0.003592592593,266296.964082,285016.124439,266730.104269,285012.989302,266296.964082,285016.124439,164971.964082,183691.124439,165405.104269,183687.989302,164971.964082,183691.124439,382.549057621,397.664513289,385.755770322,403.517749658,382.549057621,403.517749658,445.846698281,480.210843897,443.110496816,477.991967527,443.110496816,480.210843897,-44385.5441812,-34487.8946583,-42658.0249342,-31690.0448965,-44385.5441812,-31690.0448965
195,0.003611111111,267235.045454,285461.199873,267663.766175,285456.56854,267235.045454,285461.199873,165910.045454,184136.199873,166338.766175,184131.56854,165910.045454,184136.199873,382.741361867,397.986039983,385.947898551,403.832388599,382.741361867,403.832388599,446.911555261,480.685168364,444.169029421,478.473778813,444.169029421,480.685168364,-44337.9583424,-34426.9711614,-42609.0954917,-31626.2583751,-44337.9583424,-31626.2583751
196,0.00362962963,268185.332936,285932.537792,268609.782909,285926.38048,268185.332936,285932.537792,166860.332936,184607.537792,167284.782909,184601.38048,166860.332936,184607.537792,382.942779864,398.318005168,386.149252431,404.158185047,382.942779864,404.158185047,447.984741842,481.187991547,445.235578186,478.982472969,445.235578186,481.187991547,-44288.271573,-34361.2915027,-42557.9507954,-31557.3812602,-44288.271573,-31557.3812602
197,0.003648148148,269149.193955,286434.363281,269569.515892,286426.649185,269149.193955,286434.363281,167824.193955,185109.363281,168244.515892,185101.649185,167824.193955,185109.363281,383.155075772,398.660749561,386.36158948,404.495458729,383.155075772,404.495458729,449.067801111,481.723887847,446.311677988,479.523154575,446.311677988,481.723887847,-44236.0793099,-34290.7789131,-42504.1702289,-31483.3356779,-44236.0793099,-31483.3356779
198,0.003666666667,270128.014603,286969.99979,270544.344476,286960.697719,270128.014603,286969.99979,168803.014603,185644.99979,169219.344476,185635.697719,168803.014603,185644.99979,383.379578466,399.014617046,386.586237853,404.84453303,383.379578466,404.84453303,450.162288652,482.296431067,447.398874909,480.09971084,447.398874909,482.296431067,-44181.0625138,-34215.3518947,-42447.4216412,-31404.0388085,-44181.0625138,-31404.0388085
199,0.003685185185,271123.199183,287542.258208,271535.665246,287531.336973,271123.199183,287542.258208,169798.199183,186217.258208,170210.665246,186206.336973,169798.199183,186217.258208,383.617372636,399.37995452,386.824283926,405.205734809,383.617372636,405.205734809,451.269771528,482.908621385,448.498724942,480.715348895,448.498724942,482.908621385,-44122.9475525,-34134.9239669,-42387.4201165,-31319.4026271,-44122.9475525,-31319.4026271
200,0.003703703704,272136.169064,288153.632616,272544.890535,288141.061306,272136.169064,288153.632616,170811.169064,186828.632616,171219.890535,186816.061306,170811.169064,186828.632616,383.869390679,399.757111618,387.076662935,405.579394096,383.869390679,405.579394096,452.39182639,483.563099791,449.612791719,481.372855786,449.612791719,483.563099791,-44061.4867133,-34049.403394,-42323.9078531,-31229.3336233,-44061.4867133,-31229.3336233
201,0.003722222222,273168.360506,288806.409535,273573.445735,288792.157734,273168.360506,288806.409535,171843.360506,187481.409535,172248.445735,187467.157734,171843.360506,187481.409535,384.136462483,400.146440271,387.344208208,405.965843611,384.136462483,405.965843611,453.530036305,484.262267403,450.742642769,482.074740089,450.742642769,484.262267403,-43996.4474602,-33958.6928874,-42256.6430456,-31133.7324915,-43996.4474602,-31133.7324915
202,0.003740740741,274221.220907,289502.733295,274622.764755,289486.771261,274221.220907,289502.733295,172896.220907,188177.733295,173297.764755,188161.771261,172896.220907,188177.733295,384.419344541,400.548294001,387.627680007,406.365418036,384.419344541,406.365418036,454.685985631,485.008356519,451.889843525,482.823315206,451.889843525,485.008356519,-43927.6059774,-33862.6892752,-42185.3931965,-31032.493783,-43927.6059774,-31032.493783
203,0.003759259259,275296.20252,290244.647095,275694.282475,290226.945889,275296.20252,290244.647095,173971.20252,188919.647095,174369.282475,188901.945889,173971.20252,188919.647095,384.718737858,400.963026837,387.927783289,406.77845288,384.718737858,406.77845288,455.861251803,485.803474928,453.055947732,483.620750971,453.055947732,485.803474928,-43854.7430371,-33761.2831253,-42109.9308345,-30925.5055015,-43854.7430371,-30925.5055015
204,0.003777777778,276394.751963,291034.119648,276789.422126,291014.651233,276394.751963,291034.119648,175069.751963,189709.119648,175464.422126,189689.651233,175069.751963,189709.119648,385.035299327,401.390991602,388.245178986,407.205282699,385.035299327,407.205282699,457.057391966,486.649634377,454.242481792,484.469106731,454.242481792,486.649634377,-43777.6412213,-33654.3582994,-42030.0306411,-30812.6486129,-43777.6412213,-30812.6486129
205,0.003796296296,277518.292277,291873.062827,277909.573513,291851.800135,277518.292277,291873.062827,176193.292277,190548.062827,176584.573513,190526.800135,176193.292277,190548.062827,385.369649081,401.832537112,388.580491289,407.646238163,385.369649081,407.646238163,458.275920555,487.54876913,455.450918258,485.370352987,455.450918258,487.54876913,-43696.0829839,-33541.7913908,-41945.4674479,-30693.7964073,-43696.0829839,-30693.7964073
206,0.003814814815,278668.19077,292763.343453,279056.053291,292740.260417,278668.19077,292763.343453,177343.19077,191438.343453,177731.053291,191415.260417,177343.19077,191438.343453,385.722375242,402.28800333,388.934312352,408.1016409,385.722375242,408.1016409,459.518269598,488.502748095,456.682628225,486.326385639,456.682628225,488.502748095,-43609.8492563,-33423.4509537,-41856.0148012,-30568.8135877,-43609.8492563,-30568.8135877
207,0.003833333333,279845.696777,293706.79113,280230.025838,293681.86269,279845.696777,293706.79113,178520.696777,192381.79113,178905.025838,192356.86269,178520.696777,192381.79113,386.094036946,402.757712285,389.307205281,408.571793578,386.094036946,408.571793578,460.785712486,489.513382623,457.938787762,487.339035286,457.938787762,489.513382623,-43518.7184215,-33299.1963002,-41761.4439093,-30437.5547792,-43518.7184215,-30437.5547792
208,0.003851851852,281051.805329,294705.20332,281432.32128,294678.405401,281051.805329,294705.20332,179726.805329,193380.20332,180107.32128,193353.405401,179726.805329,193380.20332,386.485166181,403.241948769,389.699705934,409.056957959,386.485166181,409.056957959,462.079197796,490.582431281,459.220166117,488.410073108,459.220166117,490.582431281,-43422.4655482,-33168.875253,-41661.5228611,-30299.8615853,-43422.4655482,-30299.8615853
209,0.00387037037,282286.887215,295760.348464,282662.892534,295731.657921,282286.887215,295760.348464,180961.887215,194435.348464,181337.892534,194406.657921,180961.887215,194435.348464,386.896268789,403.740910291,390.112323897,409.55729363,386.896268789,409.55729363,463.398899349,491.711602507,460.526510803,489.54121433,460.526510803,491.711602507,-43320.8618146,-33032.3186442,-41556.016041,-30155.5548967,-43320.8618146,-30155.5548967
210,0.003888888889,283549.043753,296873.96765,283917.230504,296843.362197,283549.043753,296873.96765,182224.043753,195548.96765,182592.230504,195518.362197,182224.043753,195548.96765,387.327824875,404.254514512,390.545542869,410.072573682,387.327824875,410.072573682,464.742215896,492.9025557,461.853138893,490.734119933,461.853138893,492.9025557,-43213.6740765,-32889.3179392,-41444.6836948,-30004.4002276,-43213.6740765,-30004.4002276
211,0.003907407407,284814.820915,298047.775212,285169.798959,298015.233315,284814.820915,298047.775212,183489.820915,196722.775212,183844.798959,196690.233315,183489.820915,196722.775212,387.780288785,404.773730609,390.999820611,410.591276529,387.780288785,410.591276529,466.082899395,494.161972671,463.16997614,491.99039709,463.16997614,494.161972671,-43100.6645496,-32741.0501097,-41327.281613,-29849.4153247,-43100.6645496,-29849.4153247
212,0.003925925926,286106.204379,299283.458498,286457.226757,299248.95925,286106.204379,299283.458498,184781.204379,197958.458498,185132.226757,197923.95925,184781.204379,197958.458498,388.254088779,405.302764848,391.475588599,411.121979701,388.254088779,411.121979701,467.448308966,495.488374964,464.5209643,493.31159862,464.5209643,495.488374964,-42981.5905856,-32589.2238659,-41203.5609122,-29689.6713361,-42981.5905856,-29689.6713361
213,0.003944444444,287440.935016,300582.676994,287789.431129,300546.199962,287440.935016,300582.676994,186115.935016,199257.676994,186464.431129,199221.199962,186115.935016,199257.676994,388.749626465,405.846985308,391.973251433,411.668536493,388.749626465,411.668536493,468.857651633,496.881378857,465.91675665,494.699221732,465.91675665,496.881378857,-42856.2045291,-32431.8081356,-41073.2678989,-29523.9242763,-42856.2045291,-29523.9242763
214,0.003962962963,288824.701208,301947.060935,289171.456475,301908.585984,288824.701208,301947.060935,187499.701208,200622.060935,187846.456475,200583.585984,187499.701208,200622.060935,389.267276081,406.408516588,392.493186105,412.232847419,389.267276081,412.232847419,470.316752913,498.342426251,467.362559295,496.1547062,467.362559295,498.342426251,-42724.2536469,-32268.078509,-40936.1440076,-29351.4765558,-42724.2536469,-29351.4765558
215,0.003981481481,290261.401284,303378.209494,290606.95823,303337.716589,290261.401284,303378.209494,188936.401284,202053.209494,189281.95823,202012.716589,188936.401284,202053.209494,389.807383657,406.988731791,393.035741131,412.816203618,389.807383657,412.816203618,471.829497472,499.87289921,468.862022395,497.679432107,468.862022395,499.87289921,-42585.4801226,-32097.5019511,-40791.9258069,-29171.7911704,-42585.4801226,-29171.7911704
216,0.004,291754.139902,304877.688627,292098.917,304835.157605,291754.139902,304877.688627,190429.139902,203552.688627,190773.917,203510.157605,190429.139902,203552.688627,390.370266099,407.588657246,393.601235625,413.419591652,390.370266099,413.419591652,473.39889621,501.474117414,470.418035151,499.274717268,470.418035151,501.474117414,-42439.621115,-31919.6252744,-40640.3450695,-28984.4047664,-42439.621115,-28984.4047664
217,0.004018518519,293305.570482,306447.028611,293649.912269,306402.438938,293305.570482,306447.028611,191980.570482,205122.028611,192324.912269,205077.438938,191980.570482,205122.028611,390.956210222,408.209114898,394.189958309,414.043811015,390.956210222,414.043811015,475.027453297,503.147335331,472.033027885,500.941814375,472.033027885,503.147335331,-42286.4088776,-31734.0370236,-40481.1289047,-28788.8942545,-42286.4088776,-28788.8942545
218,0.004037037037,294918.052872,308087.721337,295262.255331,308041.051834,294918.052872,308087.721337,193593.052872,206762.721337,193937.255331,206716.051834,193593.052872,206762.721337,391.565471764,408.850788208,394.802166511,414.689531141,391.565471764,414.689531141,476.717335213,504.893739198,473.709117925,502.681907967,473.709117925,504.893739198,-42125.5709393,-31540.350002,-40313.9999533,-28584.8606446,-42125.5709393,-28584.8606446
219,0.004055555556,296593.738156,309801.21737,296938.063126,309752.445922,296593.738156,309801.21737,195268.738156,208476.21737,195613.063126,208427.445922,195268.738156,208476.21737,392.198274382,409.514839102,395.438085148,415.35732302,392.198274382,415.35732302,478.470461675,506.714443843,475.448190295,504.49611122,475.448190295,506.714443843,-41956.8303459,-31338.1919027,-40138.6766443,-28371.9200972,-41956.8303459,-28371.9200972
220,0.004074074074,298334.618911,311588.922798,298679.30292,311538.026038,298334.618911,311588.922798,197009.618911,210263.922798,197354.30292,210213.026038,197009.618911,210263.922798,392.854808667,410.201645923,396.097905723,416.047678314,392.854808667,416.047678314,480.288559525,508.610489388,477.251946407,506.385462638,477.251946407,508.610489388,-41779.9059644,-31127.1997761,-39954.8735138,-28149.6985277,-41779.9059644,-28149.6985277
